117.9812  -10.92  10.0  3.25
115.6833  -8.62  87.3  1.92
117.6635  -8.16  15.6  2.17
119.2855  -8.42  10.0  2.53
117.7677  -8.16  29.0  2.14
117.6594  -8.02  284.4  2.52
117.6594  -8.02  284.4  2.52
117.6331  -8.07  10.0  1.91
116.9719  -8.57  134.4  2.08
116.0913  -8.7  105.6  1.98
118.8405  -8.21  78.2  2.32
117.774  -8.07  13.4  1.93
117.684  -11.01  10.0  2.99
118.3885  -8.56  105.1  2.62
117.0065  -8.98  10.0  2.34
117.8229  -7.8  49.2  2.07
117.5995  -7.97  13.0  2.75
117.8336  -8.4  23.7  1.83
117.2496  -7.92  14.7  2.17
116.6506  -8.76  10.0  2.17
118.3462  -8.57  107.1  2.57
117.8104  -7.92  24.4  2.06
116.4548  -8.61  143.7  2.11
118.588  -8.06  10.0  1.52
117.6878  -8.18  19.4  2.37
117.6465  -8.17  15.4  2.2
117.9513  -8.69  11.6  2.28
117.8451  -8.18  14.7  2.76
117.667  -8.17  13.2  2.43
117.6529  -8.21  10.0  2.57
117.9296  -8.48  77.7  2.43
118.8493  -7.74  29.8  2.55
117.5033  -7.96  20.0  3.01
117.3721  -7.95  11.8  2.48
117.2546  -8.0  12.8  2.54
116.0122  -8.63  87.1  2.36
116.5191  -8.88  172.7  2.34
118.7791  -8.63  91.6  1.85
117.7935  -9.54  86.5  2.06
118.854  -7.6  16.5  2.12
117.8041  -8.07  10.3  2.55
117.8461  -8.21  23.0  2.08
114.9038  -8.42  10.0  1.72
117.7606  -8.08  10.0  1.98
117.7606  -8.08  10.0  1.98
118.352  -11.01  21.2  2.92
118.3842  -8.41  110.8  2.5
118.2805  -8.87  139.8  1.66
117.5408  -9.51  24.4  2.26
117.5406  -9.5  27.1  2.15
117.5123  -9.53  14.7  2.39
117.5123  -9.53  14.7  2.39
117.7707  -8.25  21.5  2.84
118.0043  -8.58  119.2  2.24
117.788  -9.45  24.3  2.59
117.7268  -8.18  25.1  1.92
117.358  -7.79  15.0  2.37
116.8165  -8.31  8.0  2.03
117.7816  -8.25  27.4  2.74
117.7086  -8.33  10.0  1.98
117.6997  -8.0  10.0  1.94
117.798  -8.12  55.1  2.18
116.9747  -8.33  13.0  2.2
118.1808  -9.03  134.6  1.91
116.8931  -8.95  10.0  2.34
117.6286  -8.1  10.0  1.85
117.0881  -9.42  31.9  2.6
117.9546  -9.4  28.7  2.33
117.3134  -8.97  97.4  1.98
117.3132  -8.86  91.4  1.63
115.4715  -8.62  25.2  2.25
118.1834  -9.35  37.2  5.24
118.1018  -8.72  140.8  2.06
118.4061  -8.29  101.2  1.94
117.7022  -8.28  46.3  2.36
117.6607  -8.11  10.5  2.53
118.4495  -8.68  145.4  1.81
118.1625  -7.74  17.5  2.58
115.0524  -8.7  142.4  1.95
117.7773  -7.9  33.7  2.56
117.7652  -8.25  31.1  2.71
117.7058  -8.18  20.5  2.13
117.7521  -8.27  36.4  2.36
117.8637  -9.38  26.1  2.04
118.9699  -7.8  34.8  2.28
119.0697  -8.6  114.4  2.16
115.2968  -7.91  18.8  1.8
117.8045  -8.13  13.5  2.05
115.4362  -8.92  84.0  1.86
117.4176  -8.69  11.4  1.66
117.4174  -8.69  10.1  1.3
117.7706  -8.22  43.5  1.5
116.9598  -8.87  317.8  3.24
116.7674  -8.35  11.1  2.97
116.7817  -8.36  13.3  2.14
117.7428  -8.23  25.4  1.99
117.7223  -9.5  28.0  2.82
117.8277  -8.14  29.6  2.12
117.6941  -9.49  21.6  2.39
117.8013  -8.19  19.2  1.94
